"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.887868758E2,-8.863447029E-1,3.217931519E0,5.449990904E-1
1.888068458E2,-6.483578365E-1,3.947786239E0,6.389714473E-1
1.888268158E2,-2.314222523E-1,3.968804641E0,1.278484932E0
1.888467858E2,-2.426506057E-1,3.680083165E0,3.192322469E0
1.888667558E2,-2.448455408E-1,2.763922706E0,4.266855934E0
1.888867258E2,3.060938822E-2,1.919537403E0,3.846740506E0
1.889066958E2,2.003350369E-1,1.033136932E0,3.268586533E0
1.889266658E2,4.097110386E-1,-2.124147266E-1,2.314996877E0
1.889466358E2,-1.964756736E-2,-8.063918495E-1,8.423393619E-1
1.889666058E2,-6.423145198E-1,-7.645433271E-1,-5.478472692E-1
1.889865758E2,-7.791342498E-1,-5.075774950E-1,-1.810613716E0
1.890065458E2,-5.866403656E-1,-6.673017919E-2,-2.759060161E0
1.890265158E2,6.185009301E-2,3.424749291E-1,-3.197948660E0
1.890464868E2,9.307810568E-1,3.377158803E-1,-2.468861679E0
1.890664568E2,1.290601532E0,-8.701487195E-1,-1.228277230E0
1.890864268E2,9.771983743E-1,-2.554378377E0,-5.976216924E-1
1.891063968E2,1.249230215E-1,-3.685377234E0,-1.063726641E0
1.891263668E2,-6.182067420E-1,-3.971065174E0,-2.043313603E0
1.891463368E2,-8.453698276E-1,-3.470690864E0,-2.227872194E0
1.891663068E2,-6.564237050E-1,-2.473561671E0,-1.737151052E0
1.891862768E2,-4.341842674E-1,-1.449719473E0,-1.260856746E0
1.892062468E2,-5.907588885E-1,-3.342666078E-1,-7.842051744E-1
1.892262168E2,-1.744255127E-1,7.237788785E-1,-1.014345735E-1
1.892461868E2,4.343564679E-1,1.324679689E0,4.124228311E-1
1.892661568E2,6.791312939E-1,1.484386445E0,1.501812901E0
1.892861268E2,7.673285021E-1,9.878315359E-1,2.198917952E0
1.893060968E2,7.104074657E-1,7.801840442E-1,2.252353901E0
1.893260668E2,7.807557558E-1,6.599524266E-1,2.442840400E0
1.893460368E2,4.736651060E-1,5.456253272E-1,3.037786406E0
1.893660068E2,1.129462793E-2,6.240733266E-1,3.094327812E0
1.893859768E2,-6.148332641E-2,9.651191962E-1,1.481652287E0
1.894059468E2,1.535070987E-1,1.583545867E0,2.872965091E-1
1.894259178E2,9.730589841E-1,1.739496371E0,6.235277814E-1
1.894458878E2,1.261177904E0,1.210150861E0,9.536656702E-1
1.894658577E2,1.025700516E0,5.285713381E-1,9.077936786E-1
1.894858277E2,8.131756429E-1,-3.719074738E-1,5.018191570E-1
1.895057977E2,4.117275240E-1,-1.367068495E0,-2.351668274E-1
1.895257677E2,3.834204222E-1,-1.931310187E0,-9.801325071E-1
1.895457377E2,4.776385083E-1,-2.069991524E0,-1.353885947E0
1.895657077E2,6.962251903E-1,-2.058184242E0,-1.208246423E0
1.895856777E2,7.668219870E-1,-2.170709229E0,-1.127592269E0
1.896056477E2,6.595074534E-1,-2.270628789E0,-1.789086022E0
1.896256177E2,5.241463845E-1,-2.112964466E0,-2.990805783E0
1.896455877E2,2.958531784E-1,-1.605729033E0,-3.972863778E0
1.896655577E2,6.629872777E-1,-8.222711331E-1,-3.880709320E0
1.896855277E2,1.074938385E0,-3.910617828E-3,-3.012318274E0
1.897054977E2,1.080144599E0,3.627296841E-1,-1.702705690E0
1.897254677E2,6.561524673E-1,1.591056615E-1,-2.970280302E-1
1.897454377E2,-4.921674505E-2,8.310062885E-3,8.770934576E-1
1.897654077E2,-3.991889741E-1,2.699799800E-1,1.280882290E0
1.897853777E2,-7.703002033E-1,9.502947503E-1,1.115861000E0
1.898053487E2,-1.315399135E0,1.784284873E0,3.898806453E-1
1.898253187E2,-1.381488898E0,2.887374970E0,5.190041238E-1
1.898452887E2,-5.128761322E-1,3.271645796E0,1.706018722E0
1.898652587E2,-4.964341272E-1,3.599927194E0,3.423913724E0
1.898852287E2,-5.952958528E-1,3.753094423E0,2.969651141E0
1.899051987E2,-2.024861179E-1,4.288266683E0,1.559882770E0
1.899251687E2,3.772758756E-1,4.180354564E0,2.089369197E0
1.899451387E2,6.177184264E-1,2.464479191E0,3.974256000E0
1.899651087E2,-2.897057082E-1,8.732424814E-1,3.590127261E0
1.899850787E2,-1.261651821E0,3.527707064E-1,8.596909744E-1
1.900050487E2,-1.583354663E0,5.132416928E-1,-1.631456198E0
1.900250187E2,-1.207378258E0,6.122327149E-1,-2.469845765E0
1.900449887E2,-3.625773641E-1,2.233548671E-1,-2.202726243E0
1.900649587E2,3.076003808E-1,-3.535425389E-1,-1.511453791E0
1.900849287E2,5.574661582E-1,-9.435558343E-1,-9.375402188E-1
1.901048987E2,5.059738961E-1,-1.815054676E0,-1.004397867E0
1.901248687E2,4.105482868E-1,-2.352472267E0,-1.354353139E0
1.901448387E2,6.548468571E-1,-2.447516418E0,-1.681588470E0
1.901648087E2,9.281975377E-1,-2.237007884E0,-2.048576097E0
1.901847787E2,8.198252428E-1,-1.941479664E0,-2.028357595E0
1.902047487E2,3.395270553E-1,-1.634517215E0,-8.305882126E-1
1.902247187E2,-1.234890833E-2,-1.523802525E0,3.791790712E-1
1.902446897E2,-4.684057548E-1,-1.523754578E0,5.136439812E-1
1.902646597E2,-8.064776574E-1,-1.348107144E0,-2.688023508E-1
1.902846297E2,-8.286359735E-1,-9.135116708E-1,-9.714072919E-1
1.903045997E2,-4.825324816E-1,-6.036437398E-1,-9.275882578E-1
1.903245697E2,-4.615291003E-1,-4.773310179E-1,4.429698551E-1
1.903445397E2,4.676215701E-2,-4.512319708E-1,2.111610836E0
1.903645097E2,4.320036214E-2,-1.719227582E-1,2.285808161E0
1.903844797E2,-4.262482801E-1,8.782933062E-1,1.603896516E0
1.904044497E2,-1.158214649E-1,1.959827058E0,1.157216603E0
1.904244197E2,5.633953445E-1,2.497448716E0,1.380044636E0
1.904443897E2,1.130448926E0,2.139942935E0,2.345491861E0
1.904643603E2,1.246912452E0,7.944921809E-1,2.945830754E0
1.904843303E2,8.611397682E-1,-3.558364016E-1,2.309344958E0
1.905043003E2,5.613038320E-1,-1.061567849E0,1.056086669E0
1.905242702E2,7.775840798E-1,-1.410967636E0,-4.588444608E-1
1.905442403E2,1.024365378E0,-1.385507104E0,-1.796423693E0
1.905642103E2,1.131794225E0,-1.177823945E0,-2.353028921E0
1.905841803E2,1.401789553E0,-1.092264562E0,-1.904096076E0
1.906041503E2,1.597301295E0,-1.160538406E0,-9.788782793E-1
1.906241202E2,1.659481902E0,-1.493162531E0,-9.903551942E-1
1.906440903E2,1.270938661E0,-1.610014458E0,-2.236433102E0
1.906640603E2,5.227469996E-1,-1.457629001E0,-3.362441946E0
1.906840303E2,1.247260069E-1,-1.324274477E0,-3.314667855E0
1.907040013E2,1.978797179E-1,-1.277783266E0,-2.228563335E0
1.907239713E2,3.141329632E-1,-7.863978803E-1,-1.041249944E0
1.907439412E2,3.189671487E-1,2.154950398E-1,-4.977220130E-1
1.907639113E2,-2.341916580E-1,1.168331575E0,-1.318507953E0
1.907838813E2,-1.152053950E0,2.092817885E0,-1.974143381E0
1.908038513E2,-1.548619132E0,2.910470887E0,-1.433013393E0
1.908238213E2,-1.996971057E0,3.510680557E0,-2.223696113E-2
1.908437912E2,-1.911454504E0,3.514605208E0,1.149190714E0
1.908637613E2,-1.733473008E0,3.080072885E0,2.062574331E0
1.908837313E2,-1.156349460E0,2.543807781E0,3.630474803E0
1.909037013E2,-1.008370319E0,2.180487528E0,4.630831075E0
1.909236712E2,-1.476642977E0,1.866706640E0,4.369343591E0
1.909436412E2,-1.701340072E0,1.392313848E0,4.272197365E0
1.909636113E2,-8.227644919E-1,5.862716621E-1,4.947116910E0
1.909835813E2,-2.056541759E-1,-3.897911829E-1,4.521454813E0
1.910035513E2,-3.783363412E-1,-8.751089126E-1,2.733167521E0
1.910235212E2,-9.384402515E-1,-1.105181646E0,5.893946600E-1
1.910434913E2,-9.333468881E-1,-1.227691339E0,-7.844969505E-1
1.910634613E2,-6.261854140E-1,-1.604832070E0,-1.501996504E0
1.910834313E2,1.887917927E-2,-1.985821440E0,-1.800270576E0
1.911034013E2,4.585327312E-1,-2.392043883E0,-1.694547070E0
1.911233712E2,5.969883659E-1,-2.870289406E0,-1.879414394E0
1.911433413E2,5.364432252E-1,-3.221337522E0,-2.493418230E0
1.911633113E2,5.023287784E-1,-2.844490321E0,-3.010591006E0
1.911832813E2,5.014570682E-1,-2.025926907E0,-3.423326079E0
1.912032513E2,5.791600957E-1,-1.062054922E0,-3.385692229E0
1.912232223E2,4.250156140E-1,-4.266713262E-3,-2.038251083E0
1.912431922E2,4.313553113E-1,7.293091750E-1,-5.395430535E-1
1.912631623E2,3.144358855E-1,1.278708880E0,-2.315129024E-1
1.912831323E2,1.416402568E-1,1.360934181E0,-3.960535508E-1
1.913031023E2,-2.424192752E-1,9.649221450E-1,2.606314516E-1
1.913230723E2,-1.135374877E-1,8.806941730E-1,1.480213872E0
1.913430422E2,9.544526140E-2,1.018300792E0,2.288190317E0
1.913630123E2,2.330979729E-1,9.842238039E-1,3.250787609E0
1.913829823E2,1.606823267E-1,7.426899433E-1,4.710533887E0
1.914029523E2,8.201889396E-2,3.653977686E-1,5.430814961E0
1.914229222E2,-1.727348999E-1,3.968236291E-1,4.011284662E0
1.914428922E2,1.985734535E-1,5.727681023E-1,1.395220499E0
1.914628623E2,9.005301212E-1,2.214656317E-1,4.569996643E-1
1.914828318E2,1.284220904E0,-7.479658860E-1,5.126610643E-1
1.915028018E2,9.839342205E-1,-1.376523442E0,5.992647600E-1
1.915227717E2,6.543836845E-1,-1.628291684E0,1.585343885E-1
1.915427418E2,7.212601903E-1,-1.717370507E0,-8.305186307E-1
1.915627118E2,1.035007749E0,-1.581552551E0,-1.451475391E0
1.915826818E2,1.324906854E0,-1.578279864E0,-9.160867846E-1
1.916026517E2,1.320133479E0,-1.830384906E0,-5.135007244E-1
1.916226217E2,7.147291428E-1,-2.291053113E0,-9.067540437E-1
1.916425918E2,3.508079788E-1,-2.718751795E0,-1.666607319E0
1.916625618E2,2.013747084E-1,-2.664382630E0,-2.791250253E0
1.916825318E2,2.616621330E-1,-2.021781231E0,-3.825375364E0
1.917025017E2,4.508946230E-1,-1.152121339E0,-4.278466165E0
1.917224717E2,3.527541880E-1,-3.768834543E-1,-3.702103779E0
1.917424418E2,3.016275779E-1,1.595670068E-1,-2.776685423E0
1.917624118E2,9.580556866E-2,3.657854390E-1,-1.972682161E0
1.917823818E2,-6.895993448E-1,5.756806004E-1,-1.377933791E0
1.918023528E2,-1.354474177E0,1.070688921E0,-1.111294325E0
1.918223227E2,-1.642865285E0,1.959414244E0,-1.260167944E0
1.918422927E2,-1.999837216E0,2.908810862E0,-1.458047662E0
1.918622628E2,-1.518104268E0,3.543634295E0,-5.760752875E-1
1.918822328E2,-7.999053139E-1,3.663601618E0,6.789728343E-1
1.919022028E2,-1.012594713E0,3.719232028E0,2.086521603E0
1.919221727E2,-6.058564724E-1,3.032431526E0,2.815206880E0
1.919421428E2,-5.972144338E-1,2.534829966E0,2.397863032E0
1.919621128E2,-2.615695095E-1,1.894063423E0,2.647955462E0
1.919820828E2,1.605704256E-1,9.614833975E-1,3.436639019E0
1.920020528E2,-1.569820990E-1,1.650329840E-1,3.517844566E0
1.920220227E2,-6.452367389E-1,-4.208141702E-1,2.784206697E0
1.920419928E2,-8.866124323E-1,-6.326909530E-1,1.409940280E0
1.920619628E2,-7.699954171E-1,-6.918109810E-1,2.100612223E-2
1.920819328E2,-4.480726471E-1,-7.271977454E-1,-5.656918019E-1
1.921019028E2,-1.177434812E-1,-8.969061631E-1,-6.443473774E-1
1.921218727E2,5.833637321E-2,-1.290175855E0,-9.846021187E-1
1.921418428E2,-3.523714878E-2,-1.592247693E0,-1.585415221E0
1.921618128E2,-2.514200587E-1,-1.893268787E0,-2.376856325E0
1.921817828E2,-2.878848487E-1,-1.832801560E0,-2.844465178E0
1.922017527E2,-4.036715227E-1,-1.729360807E0,-2.909297935E0
1.922217227E2,-3.414469155E-1,-1.391975294E0,-2.499591721E0
1.922416928E2,-2.611213752E-1,-8.986170584E-1,-1.830410049E0
1.922616628E2,-5.034694971E-1,-2.544538683E-1,-1.573842412E0
1.922816328E2,-7.649310706E-1,4.837980384E-1,-1.220306305E0
1.923016027E2,-8.401453404E-1,1.030118015E0,-7.671318895E-1
1.923215727E2,-8.430916062E-1,1.332356499E0,-6.031408793E-1
1.923415428E2,-5.550433644E-1,1.574534723E0,-3.099725962E-2
1.923615128E2,-7.298388597E-2,1.715111142E0,1.219445010E0
1.923814828E2,2.010145199E-1,1.423908693E0,3.351612318E0
1.924014527E2,1.178851940E-1,9.154272187E-1,4.896361908E0
1.924214228E2,-1.667440986E-1,2.698700523E-1,3.992361903E0
1.924413928E2,-5.442672383E-2,4.775795245E-1,1.862452206E0
1.924613628E2,1.305797276E-1,1.107904109E0,6.313794225E-1
1.924813350E2,6.331335142E-1,1.155733164E0,1.068155907E0
1.925013050E2,1.051007047E0,6.550208849E-1,2.278984460E0
1.925212750E2,1.234621166E0,-3.703258020E-1,2.823494723E0
1.925412450E2,1.213189878E0,-1.242749673E0,2.058164361E0
1.925612150E2,1.197703528E0,-1.932781931E0,5.027599740E-1
1.925811850E2,1.128277490E0,-2.135039459E0,-5.771570224E-1
1.926011550E2,1.453358487E0,-2.257374321E0,-1.158583682E0
1.926211250E2,1.545872841E0,-2.078910867E0,-1.817564301E0
1.926410950E2,1.676706630E0,-1.603476101E0,-2.528407969E0
1.926610650E2,1.598660334E0,-1.294885787E0,-3.391660482E0
1.926810350E2,1.204412550E0,-1.011801612E0,-3.984057688E0
1.927010050E2,6.729060557E-1,-6.796955502E-1,-3.999199052E0
1.927209750E2,1.776332221E-1,-1.545512652E-1,-3.347866591E0
1.927409450E2,-4.400694899E-2,4.126017559E-1,-2.169988267E0
1.927609150E2,3.254542691E-1,9.847026908E-1,-3.840462935E-1
1.927808850E2,4.337791650E-1,1.382030935E0,6.517815274E-1
1.928008550E2,1.974650407E-1,1.871586142E0,6.930096602E-1
1.928208250E2,-9.156334061E-2,2.366056518E0,2.668458724E-1
1.928407950E2,-5.397218687E-1,2.938518811E0,1.099720931E-1
1.928607650E2,-8.514122672E-1,3.183070419E0,3.584647250E-1
1.928807350E2,-9.381024286E-1,2.863493772E0,1.127867673E0
1.929007050E2,-1.497513151E0,2.744999362E0,2.716569614E0
1.929206750E2,-1.547561224E0,2.401463163E0,3.152763716E0
1.929406450E2,-8.319193313E-1,2.198244352E0,1.665626741E0
1.929606150E2,-5.469405122E-2,2.042572176E0,8.645125884E-1
1.929805850E2,1.151522145E-1,1.125841613E0,2.272959489E0
1.930005550E2,-5.052681737E-1,3.195094049E-2,3.281559166E0
1.930205250E2,-9.989459234E-1,-6.525814265E-1,2.446718858E0
1.930404950E2,-9.953696202E-1,-7.218183070E-1,5.211243242E-1
1.930604650E2,-4.360305257E-1,-5.766366202E-1,-9.358924735E-1
1.930804350E2,-2.502681389E-2,-6.969348961E-1,-9.522336870E-1
1.931004050E2,6.067096543E-1,-1.293414043E0,-3.302203345E-1
1.931203750E2,6.869820580E-1,-2.049607546E0,-1.895386648E-1
1.931403450E2,3.155957904E-1,-2.694034445E0,-2.362327749E-1
1.931603150E2,2.368392773E-1,-3.122562262E0,-1.140283651E0
1.931802850E2,9.859078020E-2,-2.951551670E0,-2.352102723E0
1.932002550E2,-2.506803676E-2,-2.373743852E0,-2.984382616E0
1.932202250E2,-5.179317445E-3,-1.836569506E0,-2.393757117E0
1.932401950E2,8.259681813E-2,-1.499033720E0,-1.619723175E0
1.932601650E2,-1.275985978E-1,-1.095188169E0,-1.265333959E0
1.932801350E2,-3.765546581E-1,-7.086123705E-1,-8.673174977E-1
1.933001050E2,-6.358503498E-1,-3.310822141E-1,-4.018060416E-1
1.933200760E2,-4.254535704E-1,5.389817208E-1,4.032052803E-1
1.933400460E2,7.711304348E-1,9.793647677E-1,9.787461323E-1
1.933600160E2,1.511586815E0,7.403311765E-1,1.338703651E0
1.933799860E2,1.591443116E0,8.771349728E-2,2.231939517E0
1.933999560E2,5.646071434E-1,-1.997894186E-1,3.250847250E0
1.934199260E2,-5.401840545E-2,1.710567856E-1,3.151738699E0
1.934398960E2,2.832761829E-1,7.922562057E-1,1.218403037E0
1.934598660E2,1.195222262E0,1.447622076E0,-2.119954813E-1
1.934798352E2,2.136956323E0,1.855481740E0,6.179337502E-2
1.934998052E2,2.296303328E0,1.325677224E0,1.662494972E0
1.935197752E2,1.544253455E0,-8.754626691E-2,2.700154141E0
1.935397452E2,8.316206116E-1,-1.229302247E0,2.152969362E0
1.935597152E2,6.597868042E-1,-1.787002074E0,4.040689141E-1
1.935796852E2,9.671144854E-1,-1.764440008E0,-7.181439167E-1
1.935996552E2,1.490517250E0,-1.758735464E0,-1.062074803E0
1.936196252E2,1.543328425E0,-1.799261346E0,-1.745502630E0
1.936395952E2,1.036063683E0,-1.534229280E0,-2.698798757E0
1.936595652E2,4.987828441E-1,-1.401719095E0,-3.528622738E0
1.936795352E2,2.001310422E-1,-1.344474269E0,-4.167372576E0
1.936995052E2,1.910033192E-1,-1.199394908E0,-4.338906494E0
1.937194752E2,2.764652000E-1,-1.013377436E0,-3.523408776E0
1.937394452E2,-3.752297156E-2,-9.248412359E-1,-2.381973808E0
1.937594152E2,-1.045527986E0,-5.834205598E-1,-1.277035407E0
1.937793852E2,-1.730242275E0,-1.422042847E-3,-1.136971788E0
1.937993552E2,-2.021324564E0,1.237180785E0,-8.336691105E-1
1.938193252E2,-1.477383381E0,2.274506662E0,4.997615218E-2
1.938392952E2,-1.121152219E0,3.027871283E0,1.089766631E0
1.938592652E2,-9.282738438E-1,3.389400533E0,1.765179096E0
1.938792352E2,-5.792049731E-1,3.271595510E0,2.422091555E0
1.938992052E2,-7.836127053E-1,2.877445813E0,3.402471399E0
1.939191752E2,-1.258672665E0,2.776624027E0,4.455229248E0
1.939391452E2,-7.725645375E-1,2.536777673E0,4.264807654E0
1.939591152E2,-1.920175188E-1,2.447030514E0,3.145096847E0
1.939790852E2,4.245357403E-1,1.907399753E0,3.016480907E0
1.939990552E2,3.375671783E-1,9.298938149E-1,3.182707892E0
1.940190252E2,-2.843603664E-1,2.445516086E-1,2.646241643E0
1.940389952E2,-5.711718855E-1,-6.762948096E-2,1.580135186E0
1.940589652E2,-7.265759671E-1,-1.865671098E-1,5.974568009E-2
1.940789352E2,-7.187531966E-1,-3.766665226E-1,-1.206930799E0
1.940989052E2,-3.921773950E-1,-8.081401670E-1,-1.700688985E0
1.941188752E2,8.725441776E-2,-1.415275279E0,-1.083182082E0
1.941388452E2,3.033045045E-1,-2.023652925E0,-3.933650011E-1
1.941588152E2,3.969998496E-1,-2.208616728E0,-8.221249527E-1
1.941787852E2,6.766864268E-1,-2.119587607E0,-1.816349834E0
1.941987552E2,6.490269772E-1,-1.771165475E0,-2.645705454E0
1.942187252E2,3.720793819E-1,-1.682704704E0,-2.816471633E0
1.942386952E2,-5.653570488E-2,-1.688968241E0,-2.558337527E0
1.942586652E2,-5.377219382E-1,-1.790952453E0,-2.097303284E0
1.942786352E2,-4.902254074E-1,-1.593120098E0,-1.165862296E0
1.942986052E2,-2.315805474E-1,-1.397871042E0,-3.466720605E-1
1.943185752E2,-2.363854237E-1,-1.071029813E0,3.075343072E-2
1.943385452E2,-4.651880320E-1,-7.206956416E-1,2.194810867E-2
1.943585152E2,-9.585083342E-1,-1.859361953E-1,8.313688159E-2
1.943784852E2,-9.385791229E-1,5.325281489E-1,7.288413978E-1
1.943984552E2,-2.902769811E-1,1.141298727E0,1.396567698E0
1.944184252E2,3.741471036E-1,1.536793284E0,2.217968180E0
1.944383952E2,6.563063952E-1,1.644211314E0,3.072997169E0
1.944583652E2,2.134613051E-1,1.600946011E0,2.688912869E0
1.944783348E2,-7.250824421E-1,2.042335948E0,1.131104107E0
1.944983048E2,-6.920972022E-1,2.592314528E0,-5.434577644E-2
1.945182748E2,9.108142041E-2,2.919366256E0,3.841772711E-1
1.945382448E2,1.254822127E0,2.162545347E0,1.949060580E0
1.945582148E2,1.433783910E0,4.628807938E-1,2.851182459E0
1.945781848E2,7.535023952E-1,-8.468691999E-1,2.280401241E0
1.945981548E2,3.595926529E-1,-1.834337039E0,6.845709586E-1
1.946181248E2,1.735404635E-1,-2.100702855E0,-5.989706451E-1
1.946380948E2,4.082890689E-1,-1.880271011E0,-7.256809777E-1
1.946580648E2,1.006495848E0,-1.646121014E0,6.896416640E-1
1.946780348E2,1.364840267E0,-2.027792169E0,1.265876580E0
1.946980048E2,8.255706438E-1,-2.923579175E0,-9.974180460E-3
1.947179748E2,-5.083101511E-2,-3.398527452E0,-1.950388482E0
1.947379448E2,-6.320862778E-1,-3.143408756E0,-3.606802935E0
1.947579148E2,-1.165878083E0,-2.474345782E0,-4.257201011E0
1.947778848E2,-1.517072965E0,-1.729697607E0,-4.186673650E0
1.947978548E2,-1.295685540E0,-1.098685974E0,-3.282702881E0
1.948178248E2,-1.022322945E0,-4.781192225E-1,-1.618989934E0
1.948377948E2,-7.414676560E-1,1.924318671E-3,-3.067560428E-1
1.948577648E2,-7.531444725E-1,2.674937439E-1,6.981575489E-2
1.948777358E2,-1.074481352E0,5.024986035E-1,-7.459117591E-1
1.948977058E2,-1.397299038E0,1.214110011E0,-1.978900675E0
1.949176758E2,-1.153550837E0,2.329713734E0,-2.442326429E0
1.949376458E2,-7.133457647E-1,3.031250973E0,-1.525803443E0
1.949576158E2,-7.139449581E-1,3.737922653E0,1.793194860E-1
1.949775858E2,-6.998450553E-1,4.243889240E0,1.430869219E0
1.949975558E2,1.255945377E-2,4.236668513E0,1.613475425E0
1.950175258E2,1.171235741E0,3.425672566E0,1.842652949E0
1.950374958E2,1.895653574E0,2.160138048E0,3.139892825E0
1.950574658E2,1.515782338E0,7.895302337E-1,3.896961071E0
1.950774358E2,1.670700078E-1,3.836475134E-2,2.625597464E0
1.950974058E2,-1.029582337E0,-1.668380195E-1,6.078128046E-1
1.951173758E2,-1.816149275E0,5.982461751E-2,-3.286421710E-1
1.951373458E2,-1.649612094E0,1.915892833E-1,-3.829224586E-1
1.951573158E2,-6.258235444E-1,2.989558572E-1,-6.682081103E-2
1.951772858E2,1.703235447E-1,3.322230059E-1,5.008046651E-1
1.951972558E2,4.311026385E-1,-3.293631327E-1,3.766127282E-1
1.952172258E2,-6.454522088E-2,-1.006025732E0,-2.303802967E-1
1.952371958E2,-7.437414189E-1,-1.200604112E0,-1.234750682E0
1.952571658E2,-6.659054768E-1,-1.653742860E0,-2.109908711E0
1.952771358E2,-9.735000104E-2,-2.251714801E0,-1.461467113E0
1.952971058E2,3.663929647E-1,-2.961891301E0,-3.639166689E-1
1.953170758E2,-1.599043912E-1,-3.043134270E0,-3.150795543E-1
1.953370458E2,-7.839535980E-1,-2.387510537E0,-1.740646518E0
1.953570158E2,-6.001814573E-1,-1.409912798E0,-2.539295484E0
1.953769858E2,1.414880008E-2,-2.780456293E-1,-1.663115362E0
1.953969558E2,9.322733393E-1,5.586190099E-1,-1.155117452E-1
1.954169258E2,1.708979898E0,8.660679477E-1,7.042164338E-1
1.954368958E2,1.763098218E0,5.170225024E-1,1.029259644E0
1.954568658E2,1.221589477E0,-3.636973983E-1,1.283108325E0
1.954768357E2,9.362811671E-1,-9.052975023E-1,1.031921296E0
1.954968057E2,9.543687978E-1,-6.316840625E-1,1.518861043E-1
1.955167757E2,1.376065605E0,5.272434354E-3,-3.136972725E-1
1.955367457E2,1.821653405E0,3.299987251E-1,1.606025487E-1
1.955567157E2,1.940234646E0,3.505563658E-1,5.270621717E-2
1.955766857E2,1.833175343E0,1.189808983E-1,-9.818059802E-2
1.955966557E2,2.013555514E0,-7.293787569E-1,5.254518485E-1
1.956166257E2,1.913645164E0,-1.334314731E0,9.675446212E-1
1.956365957E2,1.841471373E0,-1.837220301E0,8.491420126E-1
1.956565657E2,1.728106579E0,-2.249225056E0,6.668486327E-1
1.956765357E2,1.713675505E0,-2.391498923E0,6.326845211E-1
1.956965057E2,1.692737064E0,-2.101740736E0,7.076651216E-2
1.957164757E2,1.450702974E0,-1.585594146E0,-1.072913201E0
1.957364457E2,8.907730186E-1,-9.911662030E-1,-2.211993495E0
1.957564157E2,5.495315596E-2,-3.833066207E-1,-2.829354218E0
1.957763857E2,-3.999948665E-1,5.398324907E-2,-2.612272829E0
1.957963557E2,-5.306408139E-1,3.003556806E-1,-2.026423920E0
1.958163257E2,-7.079552896E-1,4.541947550E-1,-1.145612218E0
1.958362957E2,-9.701209044E-1,6.019071168E-1,-1.694914860E-1
1.958562657E2,-1.659169076E0,8.500781518E-1,5.339548695E-1
1.958762357E2,-2.407345754E0,1.158695948E0,9.200248843E-1
1.958962057E2,-2.794112465E0,1.654600646E0,8.240826005E-1
1.959161757E2,-3.077783116E0,2.300326213E0,7.715383512E-1
1.959361457E2,-2.992846169E0,2.687095554E0,9.926221597E-1
1.959561157E2,-2.380541094E0,2.731406924E0,1.547936323E0
1.959760857E2,-1.835005668E0,2.533154739E0,2.807910140E0
1.959960557E2,-1.768149774E0,2.356049593E0,3.878681506E0
1.960160257E2,-1.813652221E0,2.335337001E0,3.225300765E0
1.960359957E2,-1.450437218E0,2.837580081E0,2.027106875E0
1.960559657E2,-5.857570340E-1,2.909983814E0,1.762853073E0
